Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,2,0.942219,0.269832,3.29011,1,1
,2,0.966347,0.622842,1.4993,1,1
,2,0.97084,0.497278,1.89538,1,1
,2,0.970999,0.671115,1.40489,1,1
,2,1,0.335322,2.98221,1,1
,2,0.999903,1.76732,0.565718,1,1
,2,0.978511,0.31332,3.05593,1,1
,2,0.996532,0.54233,1.83113,1,1
,2,1,0.30125,3.3195,1,1
,2,0.983097,0.28219,3.42492,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_013_crop.nd2,1,0.979077,0.565262,1.69584,1,1
,1,0.972478,0.276416,3.42134,1,1
,1,0.978814,0.492608,1.94491,1,1
,1,0.976439,0.550353,1.7324,1,1
,1,0.975308,0.439014,2.16673,1,1
,1,0.998237,0.364608,2.73301,1,1
,1,0.978002,0.377961,2.53065,1,1
,1,0.972445,0.324352,2.91551,1,1
,1,0.999429,0.220963,4.52048,1,1
,1,1,0.515072,1.94148,1,1
,1,0.983872,0.247421,3.91238,1,1
,2,0.990488,0.167682,5.85077,1,1
,2,0.990169,0.162422,6.03635,1,1
,2,0.99599,0.705027,1.40703,1,1
,2,0.999222,0.148025,6.7451,1,1
,2,0.97111,0.120464,7.82853,1,1
,2,0.995299,0.226216,4.3791,1,1
,2,0.978331,0.623469,1.53517,1,1
,2,0.972467,0.519512,1.82035,1,1
,2,0.999111,0.162969,6.12522,1,1
,2,0.969913,0.155889,6.03464,1,1
,2,1,0.392287,2.54915,1,1
,2,0.9866,0.177052,5.49771,1,1
,2,0.970762,0.19809,4.75734,1,1
,2,0.932962,0.182116,4.77946,1,1
,2,0.988786,0.240006,4.07363,1,1
,2,0.990939,0.16436,5.97444,1,1
,2,0.991029,0.300896,3.26405,1,1
,2,0.994549,0.219993,4.49618,1,1
,3,0.975941,0.16066,5.92841,1,1
,3,1,0.220715,4.53073,1,1
,3,0.993749,0.733518,1.3463,1,1
,3,0.987954,0.82868,1.17784,1,1
,3,0.980843,0.47529,2.02414,1,1
,3,0.998439,0.457619,2.1784,1,1
,4,0.998821,0.19121,5.21753,1,1
,4,0.993476,0.227935,4.33016,1,1
,4,0.975404,0.188166,5.05624,1,1
,4,0.989521,0.178821,5.4756,1,1
,4,0.982681,0.405817,2.37955,1,1
,4,0.993359,0.243002,4.06071,1,1
,4,0.990321,0.163603,5.99463,1,1
,4,0.99165,0.161658,6.08304,1,1
,4,0.927743,0.103363,8.32703,1,1
,4,0.983775,0.132705,7.29295,1,1
,5,0.988556,0.481294,2.03045,1,1
,5,1,0.492455,2.03064,1,1
,5,0.950187,1.16059,0.777932,1,1
,5,0.97552,1.13541,0.838148,1,1
,5,0.990441,0.601219,1.63164,1,1
,5,1,0.821066,1.21793,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_014.nd2,1,0.983713,0.154555,6.26116,1,1
,1,0.975182,0.301172,3.15759,1,1
,1,0.984129,0.170731,5.67271,1,1
,1,0.984936,0.588186,1.64931,1,1
,1,0.968449,0.38423,2.44097,1,1
,1,0.969561,0.343713,2.73498,1,1
,1,0.978673,0.608073,1.57514,1,1
,1,1,0.75,1.33333,1,1
,1,0.978856,1.0005,0.957684,1,1
,1,0.97989,0.292937,3.27778,1,1
,1,0.984933,0.864671,1.12192,1,1
,1,0.974998,0.806625,1.17852,1,1
,1,0.983814,0.457647,2.11493,1,1
,1,0.990754,0.974441,1.00734,1,1
,1,0.995773,0.428927,2.31173,1,1
,1,0.988544,1.02406,0.954256,1,1
,1,0.981734,0.253991,3.79463,1,1
,1,1,0.537701,1.85977,1,1
,1,0.985018,0.701356,1.38341,1,1
,1,0.991595,0.861357,1.14152,1,1
,1,1,0.17256,5.79508,1,1
,1,0.985498,0.141083,6.88394,1,1
,1,0.982323,0.241031,4.00345,1,1
,1,0.996083,0.163012,6.08655,1,1
,2,1,0.275,3.63636,1,1
,2,0.988329,0.252622,3.86663,1,1
,2,0.985691,0.201793,4.81478,1,1
,2,0.986977,0.476208,2.04558,1,1
,2,0.976942,0.691853,1.37951,1,1
,2,0.93324,0.508134,1.71399,1,1
,2,0.991174,0.175168,5.60847,1,1
,2,0.997355,0.526647,1.88877,1,1
,2,0.975499,0.422017,2.25488,1,1
,2,0.980964,0.547982,1.75606,1,1
,2,0.964068,0.442378,2.10098,1,1
,2,0.996639,0.805565,1.23303,1,1
,2,0.993313,0.801817,1.23054,1,1
,2,0.982629,0.69821,1.38291,1,1
,2,0.992618,0.376512,2.61689,1,1
,2,0.999721,0.699425,1.42895,1,1
,2,0.992881,0.247814,3.97803,1,1
,2,0.994761,0.42051,2.35321,1,1
,2,0.995653,0.242003,4.09633,1,1
,2,0.975455,1.01913,0.933656,1,1
,2,0.971233,0.206006,4.57895,1,1
,2,0.99389,0.217528,4.54111,1,1
