Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,2,0.0352552,823,4115,2,0.698052,543.758,53832
,2,0.190378,863.556,23316,2,0.937788,525.774,69928
,2,0.0352552,831.8,4159,2,0.465368,638.348,42131
,2,0.0705104,772.5,7725,2,0.197429,567.714,15896
,2,0.423062,1045.75,62745,2,0.176276,539.76,13494
,2,0.169225,1281.29,30751,2,23.3107,784.581,2.59383e+06
,2,0.00705104,759,759,2,1.79096,553.358,140553
,2,1.67815,1271.47,302610,2,0.930737,661.379,87302
,2,0.225633,796.656,25493,2,1.60058,587.819,133435
,2,0.169225,798.083,19154,2,0.782665,533.712,59242
,2,0.444215,947.492,59692,2,2.45376,728.216,253419
,2,0.112817,884.125,14146,2,2.84862,634.5,256338
,2,0.13397,967.632,18385,2,0.549981,571.897,44608
,2,0.0705104,796.5,7965,2,0.451266,664.375,42520
,2,0.796767,922.416,104233,2,0.232684,616.212,20335
,2,0.162174,769.043,17688,2,20.7371,806.345,2.37146e+06
,2,0.0141021,769.5,1539,2,0.557032,607.696,48008
,2,0.0493572,720.714,5045,2,1.28329,563.648,102584
,2,0.211531,868.5,26055,2,2.66529,636.474,240587
,2,0.0564083,779.25,6234,2,0.874328,591.242,73314
,3,0.521777,804.189,59510,2,1.81212,619.981,159335
,3,0.141021,776.35,15527,2,0.387807,579.291,31861
,3,0.119868,736.412,12519,2,1.19162,701.178,118499
,3,1.24098,981.295,172708,2,0.874328,619.927,76871
,3,1.0083,992.427,141917,2,0.246786,524.857,18370
,3,0.0564083,731.625,5853,2,0.232684,558.424,18428
,3,1.51597,1161.99,249828,2,1.62879,643.091,148554
,3,0.0282041,778.25,3113,2,1.37495,583.728,113827
,3,0.197429,885,24780,2,16.1539,702.523,1.60948e+06
,3,0.169225,853,20472,2,1.07176,619.447,94156
,3,0.810869,817.365,93997,2,0.549981,539.026,42044
,3,0.0423062,909.5,5457,2,2.24928,734.335,234253
,3,0.0705104,849.8,8498,2,0.81792,647.716,75135
,3,0.0493572,854.571,5982,2,0.676899,570.635,54781
,3,0.0987145,989.5,13853,2,1.43136,568.069,115318
,3,1.06471,946.384,142904,2,1.7275,608.678,149126
,3,0.775614,1042.95,114725,2,0.676899,685.865,65843
,3,0.289092,936.024,38377,2,0.472419,509.179,34115
,3,0.211531,842.267,25268,2,0.500623,674.268,47873
,3,0.641644,842.615,76678,2,0.359603,662.255,33775
,3,0.0564083,758.75,6070,2,0.162174,536.435,12338
,3,0.197429,767.893,21501,2,0.197429,635.571,17796
,3,0.310246,875.977,38543,2,11.7118,817.361,1.35764e+06
,3,0.00705104,709,709,2,1.3397,530.547,100804
,,,,,2,6.27542,772.354,687395
,,,,,2,1.07176,641.322,97481
,,,,,2,2.16467,722.984,221956
,,,,,2,2.00955,656.498,187102
,,,,,2,0.881379,538.816,67352
,,,,,2,1.98839,684.574,193050
,,,,,2,1.80506,688.832,176341
,,,,,2,0.394858,534.214,29916
,,,,,2,0.394858,529.536,29654
,,,,,2,0.33845,507.938,24381
,,,,,2,0.592287,490.226,41179
,,,,,2,0.54293,637.247,49068
,,,,,2,0.126919,540.278,9725
,,,,,2,1.74866,624.895,154974
,,,,,2,1.58648,613.476,138032
,,,,,2,0.535879,582.592,44277
,,,,,2,1.3679,602.015,116791
,,,,,2,2.7499,644.403,251317
,,,,,2,0.267939,539.921,20517
,,,,,2,0.832022,549.144,64799
,,,,,2,0.606389,554.826,47715
,,,,,2,0.620491,498.568,43874
,,,,,2,0.669848,576.979,54813
,,,,,2,2.22813,645.516,203983
,,,,,2,1.3538,656.833,126112
,,,,,2,1.50187,676.84,144167
,,,,,2,0.994196,594.511,83826
,,,,,2,0.740359,527.343,55371
,,,,,2,1.10701,557.796,87574
,,,,,3,0.987145,566.707,79339
,,,,,3,0.81792,556.336,64535
,,,,,3,3.0954,570.483,250442
,,,,,3,0.430113,486.934,29703
,,,,,3,0.373705,473.189,25079
,,,,,3,0.549981,507.385,39576
,,,,,3,1.77686,537.901,135551
,,,,,3,4.16716,587.956,347482
,,,,,3,5.38699,818.757,625530
,,,,,3,2.49607,686.938,243176
,,,,,3,1.14227,666.586,107987
,,,,,3,1.14932,625.509,101958
,,,,,3,0.987145,563.979,78957
,,,,,3,0.507675,560.569,40361
,,,,,3,4.20947,661.603,394977
,,,,,3,0.571134,531.074,43017
,,,,,3,0.514726,567.973,41462
,,,,,3,131.939,768.139,1.43734e+07
,,,,,3,6.92412,649.209,637523
,,,,,3,8.79969,647.069,807542
,,,,,3,2.53837,679.778,244720
,,,,,3,0.47947,554.265,37690
,,,,,3,0.380756,494.63,26710
,,,,,3,0.994196,554.064,78123
,,,,,3,1.73455,655.882,161347
,,,,,3,0.331399,513.66,24142
,,,,,3,6.51516,659.198,609099
,,,,,3,12.7201,851.89,1.53681e+06
,,,,,3,1.00125,606.099,86066
,,,,,3,0.846124,564.792,67775
,,,,,3,2.44671,741.014,257132
,,,,,3,1.08586,587.11,90415
,,,,,3,2.10121,645.067,192230
,,,,,3,1.07881,543.431,83145
,,,,,3,0.691001,566.878,55554
,,,,,3,1.89673,635.494,170948
,,,,,3,0.909584,575.721,74268
,,,,,3,2.41851,667.49,228949
,,,,,3,0.860226,691.934,84416
,,,,,3,1.16342,553.964,91404
,,,,,3,1.07176,556.329,84562
LC3-puncta_LAMP1_batch-seg_18Mar21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_005.nd2,1,0.0352552,712.2,3561,1,0.105766,539.867,8098
,1,0.0846124,806,9672,1,0.169225,570.458,13691
,1,0.169225,816.792,19603,1,0.126919,542,9756
,1,0.0705104,845.2,8452,1,0.183327,604.731,15723
,1,0.606389,953.884,82034,1,0.68395,624.938,60619
,1,0.0987145,773.786,10833,1,3.97678,662.087,373417
,1,0.0564083,795.5,6364,1,0.74741,582.189,61712
,1,0.00705104,689,689,1,1.16342,487.691,80469
,1,0.126919,797.778,14360,1,1.14227,598.185,96906
,1,0.0282041,769.5,3078,1,15.7873,682.515,1.52815e+06
,1,0.0141021,725.5,1451,1,1.24098,623.915,109809
,1,0.155123,746.273,16418,1,0.68395,664.34,64441
,1,0.282041,806.75,32270,1,0.232684,661.758,21838
,1,0.176276,731.48,18287,1,0.324348,616.13,28342
,1,0.105766,785.067,11776,1,0.373705,649.189,34407
,1,0.0282041,887,3548,1,0.0916635,630.154,8192
,1,0.112817,754.438,12071,1,4.23767,726.993,436923
,1,0.0705104,762.3,7623,1,1.09996,672.41,104896
,1,0.0141021,720,1440,1,0.528828,592.6,44445
,2,0.0211531,789,2367,1,0.112817,651.063,10417
,2,0.430113,924.328,56384,1,0.267939,624.658,23737
,2,0.0493572,689.429,4826,1,0.310246,649.25,28567
,2,0.148072,788.476,16558,1,3.20822,607.829,276562
,2,0.451266,1013.58,64869,1,11.9656,667.966,1.13354e+06
,2,0.176276,821.44,20536,1,7.84075,639.493,711116
,2,0.162174,910.13,20933,1,2.35505,627.362,209539
,2,0.20448,1185.83,34389,1,0.676899,523.135,50221
,2,0.148072,1171.48,24601,1,78.4992,739.642,8.23443e+06
,2,0.155123,810.364,17828,1,2.31979,622.267,204726
,2,1.69225,1184.48,284275,1,0.994196,650.61,91736
,2,1.28329,1186.64,215968,1,0.627542,597.449,53173
,2,1.46662,951.288,197868,1,1.22688,536.805,93404
,2,0.0564083,863.25,6906,1,0.40896,522.414,30300
,2,0.0423062,813.5,4881,1,1.66404,594.237,140240
,2,0.00705104,738,738,1,0.521777,524.905,38843
,2,1.09996,1091.63,170294,1,0.564083,499.975,39998
,2,0.500623,976.183,69309,1,0.564083,597.538,47803
,2,0.00705104,686,686,1,4.39279,664.498,413982
,2,0.0282041,815.75,3263,1,0.973043,615.051,84877
,2,0.373705,824.509,43699,1,0.655746,545.978,50776
,,,,,1,36.8064,747.55,3.90221e+06
,,,,,1,0.416011,588.966,34749
,,,,,1,0.13397,643.158,12220
,,,,,1,0.20448,507.241,14710
,,,,,1,0.648695,510.935,47006
,,,,,1,0.47947,607.25,41293
,,,,,1,2.59478,674.56,248238
,,,,,1,0.578185,527.915,43289
,,,,,1,1.0224,546.338,79219
,,,,,1,0.95189,559.526,75536
,,,,,1,0.973043,571.746,78901
,,,,,1,0.691001,490.214,48041
,,,,,1,1.22688,557.529,97010
,,,,,1,3.43385,570.801,277980
,,,,,1,0.782665,496.396,55100
,,,,,1,0.352552,455.08,22754
,,,,,1,0.394858,510.786,28604
,,,,,1,0.662797,551.106,51804
,,,,,1,3.83576,761.851,414447
,,,,,1,1.43136,750.143,152279
,,,,,1,0.641644,541.165,49246
,,,,,1,0.183327,738.654,19205
,,,,,1,0.141021,570.9,11418
,,,,,1,1.63584,560.233,129974
,,,,,1,0.352552,641.98,32099
,,,,,1,1.53007,593.733,128840
,,,,,1,0.267939,549.158,20868
,,,,,1,0.289092,606.439,24864
,,,,,1,0.162174,526,12098
,,,,,1,1.3538,517.922,99441
,,,,,1,0.641644,519.451,47270
,,,,,1,0.944839,516.104,69158
,,,,,1,4.78765,614.676,417365
,,,,,1,1.0365,551.653,81093
,,,,,1,0.655746,491.925,45749
,,,,,1,0.514726,548.534,40043
,,,,,1,0.768563,560.706,61117
,,,,,1,2.09416,563.64,167401
,,,,,1,2.08006,612.353,180644
,,,,,1,0.662797,538.862,50653
,,,,,1,0.761512,579.148,62548
,,,,,1,0.676899,558.479,53614
,,,,,1,0.832022,581.364,68601
,,,,,1,0.359603,636.059,32439
,,,,,1,0.380756,549.13,29653
,,,,,1,1.66404,690.225,162893
,,,,,1,0.246786,596.286,20870
,,,,,1,0.303195,645.814,27770
,,,,,1,6.09209,615.341,531655
,,,,,1,1.84737,587.42,153904
,,,,,1,0.937788,501.368,66682
,,,,,1,4.63958,633.863,417082
,,,,,1,0.599338,611.047,51939
,,,,,1,0.169225,494.625,11871
,,,,,1,0.239735,530.029,18021
,,,,,1,0.944839,525.478,70414
,,,,,1,0.937788,521.677,69383
,,,,,1,1.12111,475.698,75636
,,,,,1,3.70884,632.838,332873
,,,,,1,0.944839,526.149,70504
,,,,,1,1.66404,544.966,128612
,,,,,1,1.6711,539.599,127885
,,,,,1,0.655746,549.968,51147
,,,,,1,0.27499,505.795,19726
,,,,,1,0.881379,528.688,66086
,,,,,1,1.50892,501.846,107395
,,,,,2,1.86852,670.592,177707
,,,,,2,0.676899,583.542,56020
,,,,,2,0.507675,499.681,35977
,,,,,2,1.12111,613.723,97582
,,,,,2,0.803818,593.079,67611
,,,,,2,0.761512,525.509,56755
,,,,,2,1.64994,745.632,174478
,,,,,2,1.3961,565.308,111931
,,,,,2,14.7719,720.07,1.50855e+06
,,,,,2,1.3679,590.613,114579
