Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,,,,,2,0.282041,607.625,24305
,,,,,2,0.895481,580.433,73715
,,,,,2,0.267939,478.447,18181
,,,,,2,3.17297,627.962,282583
,,,,,2,15.7732,641.327,1.43465e+06
,,,,,2,1.6711,599.211,142013
,,,,,2,0.20448,496.034,14385
,,,,,2,1.32559,524.293,98567
,,,,,2,0.380756,494.685,26713
,,,,,3,4.80881,588.408,401294
,,,,,3,1.23393,529.651,92689
,,,,,3,0.839073,588.807,70068
,,,,,3,0.860226,687.328,83854
,,,,,3,20.3986,682.999,1.97592e+06
,,,,,3,0.740359,575.162,60392
,,,,,3,12.7271,672.655,1.21414e+06
,,,,,3,0.958941,541.301,73617
,,,,,3,0.634593,605.111,54460
,,,,,3,19.9685,636.603,1.80286e+06
,,,,,3,0.112817,529.438,8471
,,,,,3,0.719206,542.676,55353
,,,,,3,0.726257,527.476,54330
,,,,,3,0.535879,617.579,46936
,,,,,3,0.27499,507.769,19803
,,,,,3,0.112817,553.812,8861
,,,,,3,0.874328,559.298,69353
,,,,,3,0.289092,530.268,21741
,,,,,4,0.719206,499.882,50988
,,,,,4,10.1394,643.956,926009
,,,,,4,82.2574,706.981,8.24764e+06
,,,,,4,0.387807,470.436,25874
,,,,,4,1.37495,657.841,128279
,,,,,4,10.0548,719.751,1.02637e+06
,,,,,4,0.68395,585.206,56765
,,,,,4,0.54293,512.506,39463
,,,,,4,0.451266,543.734,34799
,,,,,4,1.29739,546.283,100516
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_028.nd2,1,0.119868,791,13447,1,1.36085,542.363,104676
,,,,,1,17.0988,684.487,1.65988e+06
,,,,,1,0.148072,591.524,12422
,,,,,1,0.33845,599.854,28793
,,,,,1,0.606389,502.43,43209
,,,,,1,1.15637,581.256,95326
,,,,,1,0.81792,510.147,59177
,,,,,1,2.51722,579.468,206870
,,,,,1,2.88387,523.707,214196
,,,,,1,0.846124,495.35,59442
,,,,,1,0.712155,491.366,49628
,,,,,1,0.557032,522.051,41242
,,,,,1,0.465368,462.303,30512
,,,,,1,0.54293,483.519,37231
,,,,,2,1.00125,492.394,69920
,,,,,2,0.430113,509.557,31083
,,,,,2,0.676899,528.375,50724
,,,,,2,1.31854,561.321,104967
,,,,,2,0.437164,483.274,29963
,,,,,2,1.75571,551.434,137307
,,,,,2,3.24348,610.135,280662
,,,,,2,4.44215,541.295,341016
,,,,,2,1.82622,569.208,147425
,,,,,2,0.761512,516.472,55779
,,,,,2,0.317297,542.067,24393
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_002_crop.nd2,1,0.0141021,665,1330,1,1.26919,510.55,91899
,1,0.0564083,754.625,6037,1,3.4268,585.224,284419
,1,0.27499,792.615,30912,1,2.073,667.459,196233
,1,0.0775614,822.091,9043,1,0.88843,492.516,62057
,1,0.47947,1058.07,71949,1,0.68395,518.979,50341
,1,0.0916635,768.385,9989,1,5.1402,555.412,404895
,1,0.0634593,851.556,7664,1,1.44546,569.527,116753
,1,0.00705104,725,725,1,1.19162,517.864,87519
,1,0.141021,852,17040,1,3.039,581.06,250437
,1,0.162174,816.435,18778,1,1.32559,582.739,109555
,1,0.260888,911.514,33726,1,6.79015,603.837,581495
